pathway	T7-PEsoilR-25-1	T7-PEsoilR-25-2	T7-PEsoilR-25-3	T7-PEsoilR-25-4	T7-PEsoilR-25-5	T7-PEsoilR-25-6	T7-PEsoilR-50-2	T7-PEsoilR-50-3	T7-PEsoilR-50-4	T7-PEsoilR-50-5	T7-PEsoilR-50-6	T7-PEsoilR-noAs-1	T7-PEsoilR-noAs-2	T7-PVsoilR-25-1	T7-PVsoilR-25-2	T7-PVsoilR-25-3	T7-PVsoilR-25-4	T7-PVsoilR-25-5	T7-PVsoilR-25-6	T7-PVsoilR-50-1	T7-PVsoilR-50-3	T7-PVsoilR-50-4	T7-PVsoilR-50-5	T7-PVsoilR-50-6	T7-PVsoilR-noAs-1	T7-PVsoilR-noAs-3
PWY-5028	2379.189784309345	2573.5797119201297	2638.4288818460077	4884.972162463465	2837.1849629362505	2519.615170993491	2602.1235962562905	2877.5343118476335	2612.1416796654935	4122.988629901828	3018.718838100624	4319.652198940324	3532.9657819570675	6001.234638307551	1881.238585105089	4720.9257421539405	0.0	5044.475201940709	1640.374938062839	1734.9161921116606	3770.0971293200587	2294.0969886969956	2329.2213891556644	2074.301191085306	3360.6948374327776	5820.0439424482065
PWY-5088	61.91627162435569	0.0	50.81451209005906	171.7136033838348	56.15537764799516	11.336916382908665	107.80449241996952	37.75877165008914	152.0332364537659	108.75945131103228	147.66954971060514	265.487454307279	49.320412282935166	174.83660704272543	3.297085437815154	190.36467566871264	0.0	0.0	70.37852995684267	45.864376432486615	11.355720125780447	23.33959114867009	9.72423831677408	35.658703404330645	99.81792075768708	66.65315614040608
PWY-5097	12245.149519341412	13753.600687570644	13651.448391994858	27319.27973260493	16345.02643223669	14621.256699302161	14445.981461196903	16881.101161541723	14247.703240012532	17708.741540790797	16769.720592420075	25162.336307375215	18279.839807578704	29413.09681418221	8791.332160997343	24353.717903096272	0.0	20957.673617145836	7470.654665784781	7068.345147206377	14287.414689479243	10158.754073740438	10552.161218247737	9369.96143087179	17491.53231553625	26747.174240248147
PWY-5100	4749.907128060066	4692.826860954842	4069.1180237202534	7432.962073163631	4325.5386087074685	4906.7384225551405	5274.151545774237	5261.99240869391	4437.156431416625	6290.594290280568	6188.2583779576125	7916.146266367088	5649.754574821138	9949.77638812473	2962.325467480056	7708.835946810155	0.0	6335.210809271563	2230.9602934967916	2462.6209221800623	5013.898019815923	3209.3211624863166	3631.9547547872976	3145.7374060023435	4971.163376683208	6761.645755189246
PWY-5101	18554.941219129047	20931.526532302734	20660.06854098991	42245.2593102287	25301.384625949682	21911.089107445776	21849.860999262375	25981.15218578845	21648.405440234797	28410.034808505658	26133.530813347516	39857.184689689595	29122.18401212158	45125.3120715853	13857.118684902556	37136.84290769176	0.0	33969.75389851898	11389.147930152187	10528.701063813693	21822.352079750966	16155.17430877884	15825.664310067034	14607.301642156406	26710.95697271664	41618.97677480098
PWY-5103	14050.095959034685	16000.980801758149	16036.808831119586	32626.98230922964	19428.236697445172	16995.562790040887	17002.619594975575	20038.94445650313	16656.157284317564	21617.20260703568	19766.82908652228	29422.465948429544	21548.24140081579	34035.73978658717	10263.512001303816	28208.433685136435	0.0	25696.600781228848	8702.724177109249	8082.676456535077	16331.062542213402	11819.24822729537	12161.51560047453	10933.759070981549	20334.257694095595	31363.99167696772
PWY-5104	8057.06084593993	8057.494835138028	6049.127334196438	16091.183173491327	7062.297354625819	8179.469608466202	8702.848648025825	9908.147083142816	7070.7516653527755	10636.914254564364	10192.032284818468	14291.253916857422	10113.412945172551	16939.651227927952	5044.782099977954	12397.567742526608	0.0	12435.508494605376	3525.207149863503	4979.392621356656	8605.6591684202	5448.584385489044	6298.5428428441055	5442.486720897614	9576.844917854822	12104.214376403328
PWY-5121	9414.841894351666	10463.192173821682	11286.633175580482	21706.022122160608	13467.336521069206	10842.005634320725	11791.483318763612	13247.611218089167	11463.558398746534	14127.931597021416	13943.615511068732	20572.495079250082	15053.21619859363	24328.968458219213	7316.236518186625	20360.643282029847	0.0	17017.120414406796	6306.742646464771	5535.868135315501	10743.88212370035	8395.162832948723	8479.13583132451	7591.224422719425	14247.543398297088	21908.625291658915
PWY-5154	9633.554956512791	10846.444314546874	9476.512179845686	21162.766526631487	12061.469036554434	11234.241454987607	10780.698057107977	12940.73147710918	10348.85232348112	12770.70561019628	12634.596851839238	19810.25511933543	14858.50944198707	22585.95319627318	6670.2292826037465	18222.39784013877	0.0	18856.25904515237	5785.104415257135	5345.204230474902	11095.153371584543	8077.08493347697	8052.873805085725	7441.420086826875	13402.095466449857	20913.239902559453
PWY-5177	99.660869273691	57.90183865718755	5.9987535633775035	260.03173201997635	115.623875155749	189.93937435872652	125.06787199621559	138.25820915779656	178.71902602565456	152.9766613659115	135.0499132992372	130.39475754115668	118.43301321160178	272.9551853598342	86.63456945112921	173.44941765231974	0.0	0.0	39.90300727324658	12.990057600784644	68.37170276141387	55.88255299694848	155.9842207006959	95.5995753230452	85.81497595782612	203.3559522157216
PWY-5178	395.26312160291496	646.3499533608376	384.74902005613825	514.9594740872373	467.49293153794275	642.2715524748129	515.6643055198721	601.137790194361	178.86064172574115	526.6184019850484	625.2571907099049	803.001959454411	417.5665701534808	660.5565660032286	217.48725582308705	660.9294157118212	0.0	320.9760102518964	92.5599054886105	251.95204520950526	350.1814692456314	185.2826815533822	154.19031542306126	243.74006842966503	378.67982073352647	497.6829553018977
PWY-5180	2044.269041083474	2709.677270945816	2102.4786278446236	4142.8755691790975	2915.097562195806	2805.493416523667	2574.435625118222	3022.2111374328647	2772.276840568361	3372.438741401847	3444.6084202640172	3567.1951125297255	2445.333478620474	4727.239851449728	1350.06546082874	4931.903081209321	0.0	4144.616112217931	997.3503700360636	1404.7685936182295	1892.8700508851425	2018.1222058593594	1681.8430801304346	1354.6013120746252	2637.6236438666447	3189.744587580864
PWY-5181	1082.182715529923	1094.1612838872747	940.7145134926595	1915.9157744144584	1022.0377845179554	1000.4320075062939	1107.5699549403757	1287.621201514865	1100.9132437079704	1762.0072560108333	1689.5519556846386	1861.6613716031393	1368.246668880314	2244.64069363772	759.4837957528	1741.4314830624849	0.0	1918.6350378745706	449.31841646270493	514.1453245458367	1355.2167536306076	1006.0890469128985	762.0587790004481	762.3179740302589	978.7595407629163	1932.783238344284
PWY-5182	2044.269041083474	2709.677270945816	2102.4786278446236	4142.8755691790975	2915.097562195806	2805.493416523667	2574.435625118222	3022.2111374328647	2772.276840568361	3372.438741401847	3444.6084202640172	3567.1951125297255	2445.333478620474	4727.239851449728	1350.06546082874	4931.903081209321	0.0	4144.616112217931	997.3503700360636	1404.7685936182295	1892.8700508851425	2018.1222058593594	1681.8430801304346	1354.6013120746252	2637.6236438666447	3189.744587580864
PWY-5183	432.93970651061807	615.9220671983873	371.4198936743907	621.3098774051209	503.449591919781	557.6544643023034	630.0659833975874	441.45941758823784	238.04470155526528	687.6738803663234	529.6738752208057	868.9459165541838	537.3513788816972	720.3559400851891	131.41425496864886	675.5448410514842	0.0	0.0	0.0	202.5190094981308	449.7117499289074	159.67033968547412	148.68810769294763	322.52496892827406	377.3713678170279	589.2526071589
PWY-5184	0.0	0.0	0.0	0.0	0.0	8.757500318723679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.893088619059704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188	11583.505338733446	13145.304313800129	13024.511326392032	26196.700165148213	15610.629602373787	13662.55780552206	13804.90847101492	16090.413738110774	13774.516624137987	17138.916096673005	16361.63517755443	23717.395366645942	17457.910279857904	28606.58964664936	8496.791695449914	23364.944563258498	0.0	20574.613698147514	7178.232160578349	6797.392345230452	13375.396325334408	9894.47222199796	10028.789889619986	8992.19071292575	16724.12412203426	25594.79808159908
PWY-5189	11010.27605080459	12493.496813738875	12448.638054632878	25034.23602115584	14882.855511665526	13092.539171165998	13222.216698260321	15411.536925431932	13007.489150473713	16171.8376970546	15314.494943255935	22874.073274707007	16805.19645952088	26790.30641493655	7940.603081959187	21944.354183368934	0.0	19319.877485179855	6761.5804146241535	6332.462460422616	12575.03174864666	9268.041915200618	9468.797757943636	8445.643088703753	15978.525621753055	24609.674984403064
PWY-5198	1232.4652759682979	1338.120292844541	1233.9504879475394	2159.7887090153176	1392.4549131896138	1514.2909970933038	1288.3847230643428	1602.097560314772	1450.3391753315727	1343.1895870284175	1447.8929249402906	1973.7865788631173	1481.6703408441356	3034.5542650308453	588.4361029503386	2671.4199204536767	0.0	584.6856696079977	801.698311885822	674.4287945529965	1207.8047800479776	1172.780754798856	995.5186643798876	866.3084002955537	1311.3450619365385	2203.3424133691533
PWY-5265	21.662877992399448	125.48385488873893	113.29620432614233	242.92779505565835	70.46946507800803	109.9644072851606	113.42499740330538	73.07798991617382	45.76030390430253	177.18679849968038	50.78895119097134	349.86038856263787	145.38705607828194	124.94403608585894	0.0	96.08776757711378	0.0	0.0	0.0	0.0	0.0	30.852061340382278	19.758975540620266	58.324281396604555	0.0	69.00782916500474
PWY-5304	1573.71	1903.27	1619.0399999999993	3185.9	2037.61	1942.6800000000005	1704.3499999999997	1850.43	2473.86	3202.2500000000005	3024.340000000001	7225.029999999999	5548.14	4121.3499999999985	1000.15	3185.7099999999987	0.0	2228.66	1120.86	1123.8099999999997	1683.35	2497.6	1984.9600000000003	1531.2600000000002	5491.799999999998	7563.78
PWY-5345	10482.595347814426	11934.350253740713	10717.323462100305	22921.71919593698	13413.179540036885	12765.049435231611	12032.16473522569	14720.96479478917	12202.355276068747	15224.058046950606	13790.849443694507	23224.16341916909	17216.454443002276	24612.433589951313	7308.394257881095	19614.57932030378	0.0	18746.37948137614	6368.979891464305	5939.828870030444	12427.127028252506	8734.01776024584	8960.26994115268	8047.956298011287	15935.46192089629	24796.55644081487
PWY-5347	8898.027291962873	10082.334000616838	9299.613806075662	17985.626632881238	11258.618598406054	10435.77980081555	10122.134607782318	10713.561365337186	10574.282029183918	13363.818602501557	12795.01996196305	16835.142166871414	12025.231478574948	23182.956425264678	7065.3288846645655	18306.31477574718	0.0	15173.049615339552	5007.478930934419	5504.551208908193	10446.998441935486	7835.255569977019	7732.969340477094	6713.134830952273	13004.446937254213	18699.325451529516
PWY-5384	2245.361712053634	2189.5446307200136	4939.827671368202	7693.280751790037	5042.79666273826	2393.039974623963	3941.108763944289	4224.265914040122	2716.3396903994058	2934.899673803108	3097.0915086205514	3279.149672093494	2543.9340561421545	4475.58829028352	1451.4918056911984	5421.944103320969	0.0	2668.1567412726545	2113.006959194702	1096.1462114222431	2026.7859365089114	1349.6568413156228	2080.4848285757075	1640.6345835484783	1890.367941735955	3588.85550266805
PWY-5392	969.5105598803535	1042.0099517752933	724.2605571337251	1661.8291048581639	890.891548715099	870.3173781603848	921.0729660906497	1726.619975086126	928.2287969850235	1595.100701479592	922.5870768144841	1519.524917938163	1120.1924203004826	2937.9493228421834	719.4978826363472	2763.0104227407946	0.0	4999.08794111548	1095.3571494268583	748.8814357340555	827.0216262163361	545.5051415758737	685.4631654356828	920.2700956927639	760.4064099456403	1723.3406862235265
PWY-5415	1887.347532913595	2295.9862550285316	1836.1230323231148	2933.2521590621236	2201.7964200502315	2441.185002465229	2261.2097670146068	2471.362792700384	2418.021062429647	2555.404705589112	3030.2266372822037	3262.622020317494	2107.473438578023	4231.397347379177	1087.9740038016093	3989.351215889372	0.0	3753.627157864362	861.2247674819175	1115.603663349081	1736.7015089017762	1642.4323938173766	1378.5536225517633	1245.0850522848898	2437.128028657394	2948.944637437317
PWY-5417	622.1869397449528	693.009283063754	496.6288635342337	773.8011011406792	623.9177497124464	578.3793055261725	640.3669100874467	690.5961393166867	657.3215371915155	871.4373785776709	931.9070872417451	1168.1123774883793	889.4108157939405	1354.8091524625404	289.2002023850487	1027.1695889763948	0.0	1399.1210064061286	154.87016720818815	354.18796961853815	782.2361492130638	473.92855653415506	255.7482800076174	467.37167587649606	487.5555216441577	918.6929437882285
PWY-5419	1420.053219816117	1637.3776627253153	1492.274107823254	2600.179193075774	1938.204966355749	1621.1884543461033	1687.4324199385183	1873.1107099871342	2386.2465928603533	2162.418096888589	2567.903441611806	3083.240748547157	2147.8136858043827	4578.610738974759	1380.053570631051	3858.2558165844416	0.0	579.665739052508	1029.389114507485	1353.0580243060024	2263.0518539050827	1579.1860630972574	1634.9485036722967	1484.2098010685377	1956.0403447470392	3280.199267036311
PWY-5420	1553.6274891079136	1839.0845853135118	1618.6144289216911	2743.3214936486124	2048.793856942678	1883.9105259490318	1877.961891648105	2076.748420844026	2355.827415428131	2284.099956551654	2695.5687442355065	3058.4131257350377	2069.4889610427185	4232.768447421178	1130.398430409094	3844.6216803089865	0.0	904.4373311426231	890.3809616186825	1162.3151777646144	1857.5981166204451	1585.2691149389182	1431.516191135887	1289.1713551744904	2119.8812393894573	3019.4975659033553
PWY-5430	481.1392844745785	748.2165826013688	531.7013574475005	616.8036020274479	600.1153168173818	764.6101475606375	772.3698945167976	801.0937234592981	218.00443874622343	719.0616739798344	842.6761189226061	998.3707293091572	497.0364845394298	808.9564614861039	284.63422815298264	824.1333578235954	0.0	324.8127370043928	120.96292452268018	342.8842374005603	439.82792298861335	204.93337637056936	184.41709159958492	309.4939999194207	452.57137153817706	572.3172264693247
PWY-5431	622.1869397449528	693.009283063754	496.6288635342337	773.8011011406792	623.9177497124464	578.3793055261725	640.3669100874467	690.5961393166867	657.3215371915155	871.4373785776709	931.9070872417451	1168.1123774883793	889.4108157939405	1354.8091524625404	289.2002023850487	1027.1695889763948	0.0	1399.1210064061286	154.87016720818815	354.18796961853815	782.2361492130638	473.92855653415506	255.7482800076174	467.37167587649606	487.5555216441577	918.6929437882285
PWY-5484	11045.091084924754	12087.758997843926	13360.940398659572	23867.70350158769	15229.576587677682	12854.44646148338	12981.226658080155	14409.96573875602	11991.043157584443	13442.882395410377	13818.469576618085	22831.76809955468	16499.050501027545	25695.22798622569	7645.568550265231	22179.02744333285	0.0	16633.318877485603	6937.377882855031	6101.445930046886	11594.825587962681	8906.690235754215	9214.65191701681	8114.599688503568	15194.017029621882	23221.255275190557
PWY-5499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	2.0	7.5	2.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5505	6295.7720922035705	6528.819665999663	8807.222259068165	14446.742306709612	10450.384578302019	7496.439283279838	8051.885136822326	8810.65824855047	7384.984823392352	7209.3622647582215	8150.604475551066	11577.656505080102	7838.770291682899	14255.989718477713	4239.147117281333	12463.79284613638	0.0	10413.797414067985	4245.109646740634	3581.866959450478	6761.123828141102	4691.5479780070655	4933.623401128494	4473.595443219113	7201.261449838814	10191.764298757103
PWY-5507	488.52816393529247	507.35071594717965	75.5076119553725	1016.7060388113119	712.198392211944	633.0631565373942	651.5219916091619	751.8546515325693	741.1450052447574	692.446536517004	705.7859591318763	663.8025517884697	636.360037178867	1126.9445339838933	247.97203423905302	610.986631469465	0.0	20.267563805145304	15.463316127678567	15.32542798113905	353.1810422987581	262.17315431262216	529.8901994021525	430.01923012601856	370.5318160746881	849.7110402768521
PWY-5509	4170.670469574242	4968.527813386086	4378.119316018867	9171.34547408326	5635.21575311735	4719.79142879655	5111.880178468997	6258.964016926835	5429.396140360765	6749.446655425151	6181.316719458075	9248.989470656166	6532.920849466808	9821.131491848082	2713.9305380567876	8431.719212339985	0.0	8874.07774450734	2501.063347960093	2580.1325534274924	5403.414670976825	3687.117610868179	3583.850391822018	3186.846080944676	6993.215117619705	10353.005694621272
PWY-5529	1293.688136540754	1058.9461597187935	2237.7409483229458	2529.9134984015177	2417.4130141277587	823.3624513578641	1809.2797293952058	808.6867697408404	1428.5709004359271	1828.4986192268616	1708.4465297447723	1948.1832861818216	1808.128974919177	2807.3415044050585	372.03211038972853	2051.341041360531	0.0	613.2107057977836	971.1221635365066	37.99828964455261	731.2473948461353	1006.0345455226361	370.6895990445568	621.8001325243298	1004.4494121370124	1702.8683516860183
PWY-5531	2139.8428088730225	1928.5019999126694	4789.644707375785	6924.469331747547	4891.259361403731	2305.3444321661336	3350.4447411248248	3466.5970120834468	2455.7431582942413	2191.357721947791	2912.6906340491696	2667.7212175780546	2247.391483125687	3937.21997118649	1359.6057229435194	5245.886774744011	0.0	748.8065569048141	2062.151730294259	977.6208677037567	1616.518268295198	1350.473203488896	1684.9120928499872	1410.882271438537	1535.0228540695407	2541.2448650109072
PWY-5647	849.0289543929729	920.7064439481355	887.9699998956036	1393.296328916085	1098.0156048663364	969.9836766119556	878.1165064234089	917.3335092481256	1370.613738249849	1091.8808640502186	1369.3034603831807	1677.9338610659584	1255.0230663455748	2638.330789988468	797.786846139652	2186.3226422425037	0.0	267.4402119329867	655.9657906385838	790.2207862785211	1464.9752447615383	935.3673509275866	1045.883413863537	865.0042728498084	1290.7774185906892	2151.7809128082645
PWY-5651	1466.5824400319923	1569.7177936722944	1423.7927188224232	2507.601041670856	1709.3155490245363	1631.1970277718142	1390.0756648907857	1372.1721587770312	2023.414031240649	1777.2607561084048	1959.857278093795	2801.335379092551	2203.7475470848194	3968.509821329841	1170.4908698149573	2866.732933238505	0.0	513.0887619918368	1018.2043301943283	1039.524157004407	2185.356868506293	1591.1039510176722	1566.5562581371764	1389.0488256764127	2438.0816428617304	3657.688112564484
PWY-5654	844.5713642985291	924.6794661780395	889.5285587361795	1388.2726412489214	1128.20258379857	969.314412633159	905.5660007038414	1086.5557740091617	1398.6178760466794	1115.9507161997021	1506.509487460287	1712.381697886137	1260.2166144929688	2714.967409244869	815.0426017940392	2538.8780599470974	0.0	281.86356809328714	667.1715500918732	813.0826288474792	1483.6251278078325	935.7098144400937	1053.9001712923234	874.177224366661	1288.7404733384615	2171.505567996952
PWY-5655	1219.6560380441206	1349.37283867273	1241.3415148223762	2035.0344299056471	1526.83290654423	1414.148392077181	1274.7531095068248	1338.5809971100648	1808.6673958998954	1568.1738687829838	1878.8390887395465	2342.6661450127726	1718.6433398042248	3400.6710398319146	981.2831773102312	2831.1991122447653	0.0	484.35423766090366	820.1486013847881	955.1925035502067	1743.8908881855632	1284.9052866989339	1297.8479321346767	1106.9257164671446	1858.7773071387298	2798.8047328942457
PWY-5656	0.0	0.0	30.659393535386254	35.28200668515029	0.0	0.0	0.0	93.0497373399884	0.6596719880136915	0.6597395485826161	0.6597810508614805	5.987578042509524	48.48661491926744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9971363886124731	0.659806552672447
PWY-5659	12506.17688193389	13870.480764085341	14472.532704766596	28725.03041804322	17759.8126810003	14754.90834516351	15130.064900357756	17539.96341606585	14962.228404815267	18266.05658696983	18000.544915110975	24607.499343423144	17830.625447215552	30900.106921883453	9334.771243911418	25921.817920303725	0.0	21683.45027595564	7759.1316370141285	7041.48282761368	14183.171503724387	10775.003256089301	10673.025655177213	9406.85104896559	17119.71701863611	26515.160551119905
PWY-5667	13559.217625567706	15292.66448678482	15348.805458516199	31278.286103071572	18582.967378460464	15996.51366425754	16579.499991010445	19021.61434001387	15793.494704468745	19854.869627538876	18874.301531458907	28178.857990441356	20511.54305793133	33179.11796535099	9809.29013976221	27336.398309755798	0.0	25614.55549526113	8366.415718779575	7680.884529354959	15758.35493993287	11129.515704630712	11567.893439541122	10529.15528664873	19381.882337584455	29843.23538695603
PWY-5676	1535.2231712634525	1922.678324842431	2196.923309340752	4265.516359197978	2672.853570632411	2354.969753844794	2220.9816472982393	2600.5464877950794	2304.4310139123545	3692.90508171618	3002.17417139037	2799.6353715654996	1858.388814667033	4210.14433303765	1521.1137247742054	3743.6322802452587	0.0	4890.297237872234	1133.1079691544548	1014.6008861848811	2260.043198970052	1600.7055708404457	1320.0336441047486	1281.0940113979534	2309.3187190893327	3766.7830615322864
PWY-5677	11.516172009912314	53.598840250703454	32.735648246922224	220.08625232580195	88.17738936938933	47.93286257631667	83.56056401630921	19.646358383646028	76.23843212281606	134.43445842174515	125.9591047819751	134.34000683235422	118.00058018518551	67.85415393423585	2.9548756220698906	42.45421645195226	0.0	30.10483058609852	0.0	0.0	42.78113362271311	2.957776692132391	0.0	0.0	50.6719618111209	54.34696995380764
PWY-5679	0.0	0.0	0.0	5.0	2.0	0.0	3.0000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.999999999999998	0.0	0.0	0.0	0.0	0.0
PWY-5686	12361.264613795065	13940.8650447157	14294.635632681364	28592.441952552166	16831.914274184564	14636.283524339335	14969.32776144058	17441.14057308582	14468.219384901504	18070.521650352293	17236.199230410417	25296.76584994653	18571.88027636905	29739.967776656435	9013.600495915227	24619.65370953029	0.0	22398.267171927077	7722.886832119544	7129.180862030976	14334.604989244574	10193.746976456878	10630.257602350086	9530.064365031478	17462.24396589362	26878.039928378363
PWY-5695	10540.62813035448	11686.18575635825	10467.47750720403	25623.188303293613	12909.902830491943	11346.955969489922	12546.452548259298	15250.392965041397	11805.995044104768	15329.846892987687	14730.421311187645	24701.747662678026	17912.05144622241	25409.715102584356	7504.192325517271	20638.01304927016	0.0	19697.087810328216	6313.749255573063	6094.584593159748	12749.394233421865	9571.012488518387	8888.564117825406	8498.283131803004	15163.565662570269	25601.98953462556
PWY-5705	976.1042720108225	1028.6381774827942	760.1410049446836	1849.4520301435243	1238.1412604144127	906.7545246160914	1082.577543842267	1285.1463417014832	1136.9451352050773	1418.3193455644262	1256.8823028826503	1587.8655930352909	1240.119049337022	2711.208323070585	702.5586617589222	2458.7612147520476	0.0	1919.0003909609477	431.16805922495575	864.7386796061378	1414.2266718111453	937.6965073037184	694.4233188759567	703.4681392991864	1264.2045106302655	1751.0220708818995
PWY-5741	1397.8800944667853	1803.093164497266	1925.3480029418406	5504.952337094992	2536.0135238168477	1864.085302242894	2555.3491347980353	3335.7750954605726	1928.9143049245226	2658.8933840785344	2272.220316619656	2628.310002155492	1790.923814708919	3959.8355927847138	1417.3921700515189	3694.43295322578	0.0	5760.78817260857	1165.5742220129885	921.1726535889576	2051.7911481677543	1485.0230469070812	1083.928064859362	1241.7766642497731	2184.005733480519	3512.8010115553843
PWY-5743	0.0	0.0	4.039269110022342	2.190428486191665	0.0	0.0	0.0	0.0	0.0	19.348637280062388	10.83322271886204	0.0	0.0	17.39700833291185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5744	0.0	0.0	4.383205465982955	2.198041796447443	0.0	0.0	0.0	0.0	0.0	20.583219664963444	12.103446563155579	0.0	0.0	17.910732726153544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	2097.334122479734	2299.0967865784796	3041.0653646935907	6758.636858404003	3849.4457463909175	2498.6834014255437	3244.74263077854	3943.3193493435388	2584.1721118332853	2733.1235435876206	2690.5251187470312	3182.1176839084856	2269.495063836759	4569.375073797923	1450.5733450416512	4975.9942478520725	0.0	4113.596316825091	1494.961780413758	1133.0288455354062	2636.1379684710105	1425.1829899637487	1756.6913531485152	1394.3867501677387	1856.2885598244195	3295.4728979904576
PWY-5837	2661.6867343001595	3022.3649253779395	3651.575645852563	6916.222762913285	4615.941899519381	3467.5118612710835	3607.3211189004055	4063.9048620888075	3793.464438854046	3900.8499992305	4043.3830535894595	5017.422060516367	3707.9480422893835	7234.563105660625	2357.9357740457067	6963.688100882529	0.0	3014.5851455191255	2337.055855801842	1657.668618429512	2979.7855453287953	2365.0990450437203	2816.3064687169585	2331.0469539771866	4285.162877620756	6250.100561546606
PWY-5838	4756.146289910226	5270.843456820711	6296.414880057357	11258.00073071459	7613.628792577599	5825.958159170958	5990.63999446454	6931.768949568119	6284.799941131798	6549.824242590916	6681.254448666934	8557.20125643795	6217.101143572489	11998.099612769145	3908.634533331524	10876.605685462871	0.0	5563.009721539775	3808.701597993693	2647.677344923451	5006.483126744144	3766.5117288619576	4486.168046241315	3830.3639858119714	6689.255991527275	10184.900974983917
PWY-5840	4558.7657370964425	5038.32367428974	5970.719013106434	10530.327294638446	7138.714293474959	5576.90058374247	5687.882341727116	6527.788153653212	6051.205167360882	6360.6764597467445	6473.788729215121	8177.482871653301	5940.278098935326	11620.367507742365	3709.8253856129522	10433.380637069242	0.0	5379.538123470262	3544.0417320308957	2575.9844005627206	4779.611024553942	3678.0709645805987	4260.658670489178	3613.501872876566	6481.138242995308	9765.99951719577
PWY-5845	3817.574832092834	4244.723166067332	6028.581587943829	10224.46240078245	7109.491924963575	4590.762721920166	5189.285608048825	5975.892979178523	5626.539494223404	5868.964129436555	6074.947857632873	7050.7849706807465	5092.904819982914	10401.037966353966	3321.1261922521635	9308.620940877374	0.0	3902.774667603255	3293.0711463896573	2367.74995765843	4319.404713624318	3344.682852972509	3781.074621727061	3263.228707318776	5747.02231155797	8823.115645853039
